season,game_pk,game_date,game_id,team,opponent,home_away,outcome,actual_outcome,positive_rule_count,negative_rule_count,positive_score,negative_score,net_score,top_positive_rules,top_negative_rules,validation_mode,test_season
2025,778559,2025-03-27,NYM@HOU,HOU,NYM,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778559,2025-03-27,NYM@HOU,HOU,NYM,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778561,2025-03-27,SF@CIN,SF,CIN,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778561,2025-03-27,SF@CIN,SF,CIN,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778561,2025-03-27,SF@CIN,SF,CIN,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778561,2025-03-27,SF@CIN,CIN,SF,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778561,2025-03-27,SF@CIN,CIN,SF,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778561,2025-03-27,SF@CIN,CIN,SF,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778562,2025-03-27,PIT@MIA,PIT,MIA,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778562,2025-03-27,PIT@MIA,PIT,MIA,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778562,2025-03-27,PIT@MIA,PIT,MIA,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778562,2025-03-27,PIT@MIA,MIA,PIT,home,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778562,2025-03-27,PIT@MIA,MIA,PIT,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778562,2025-03-27,PIT@MIA,MIA,PIT,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778551,2025-03-27,MIN@STL,MIN,STL,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778551,2025-03-27,MIN@STL,MIN,STL,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778551,2025-03-27,MIN@STL,MIN,STL,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778551,2025-03-27,MIN@STL,STL,MIN,home,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778551,2025-03-27,MIN@STL,STL,MIN,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778551,2025-03-27,MIN@STL,STL,MIN,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778546,2025-03-27,DET@LAD,DET,LAD,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778546,2025-03-27,DET@LAD,DET,LAD,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778546,2025-03-27,DET@LAD,DET,LAD,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778546,2025-03-27,DET@LAD,LAD,DET,home,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778546,2025-03-27,DET@LAD,LAD,DET,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778546,2025-03-27,DET@LAD,LAD,DET,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778547,2025-03-27,ATH@SEA,ATH,SEA,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778547,2025-03-27,ATH@SEA,ATH,SEA,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778547,2025-03-27,ATH@SEA,ATH,SEA,away,team_early_deficit_scored_next2,0,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778547,2025-03-27,ATH@SEA,SEA,ATH,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778547,2025-03-27,ATH@SEA,SEA,ATH,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778547,2025-03-27,ATH@SEA,SEA,ATH,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778552,2025-03-27,CHC@AZ,CHC,AZ,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778552,2025-03-27,CHC@AZ,CHC,AZ,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778552,2025-03-27,CHC@AZ,CHC,AZ,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778552,2025-03-27,CHC@AZ,AZ,CHC,home,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778552,2025-03-27,CHC@AZ,AZ,CHC,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778552,2025-03-27,CHC@AZ,AZ,CHC,home,team_early_deficit_scored_next2,1,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778560,2025-03-28,COL@TB,COL,TB,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778560,2025-03-28,COL@TB,COL,TB,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778560,2025-03-28,COL@TB,COL,TB,away,team_early_deficit_scored_next2,0,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),chronological,2025
2025,778560,2025-03-28,COL@TB,TB,COL,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,chronological,2025
2025,778560,2025-03-28,COL@TB,TB,COL,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),chronological,2025
2025,778560,2025-03-28,COL@TB,TB,COL,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,BAL,TOR,away,team_won,0,8,1,0.6165,-0.0481,0.5684,opponent_strength_bucket=lt_40(+0.115) | tag_weak_leader_fade_watch=yes(+0.101) | team_strength_gap_bucket=plus_10_plus(+0.100) | home_away+opponent_strength_bucket=away__lt_40(+0.086) | offense_form_bucket=60_plus(+0.062),starter_confidence=none(-0.048),chronological,2025
2025,778549,2025-03-28,BAL@TOR,BAL,TOR,away,team_runs_4plus,0,10,0,0.7412,0,0.7412,opponent_strength_bucket=lt_40(+0.097) | home_away+opponent_strength_bucket=away__lt_40(+0.088) | team_strength_gap_bucket=plus_10_plus(+0.087) | opponent_run_prevention_bucket=lt_40(+0.082) | tag_weak_leader_fade_watch=yes(+0.078),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,BAL,TOR,away,team_runs_5plus,0,12,0,0.7978,0,0.7978,team_strength_gap_bucket=plus_10_plus(+0.094) | tag_weak_leader_fade_watch=yes(+0.090) | opponent_strength_bucket=lt_40(+0.089) | home_away+opponent_strength_bucket=away__lt_40(+0.082) | opponent_run_prevention_bucket=lt_40(+0.073),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,BAL,TOR,away,game_total_9plus,1,2,0,0.1077,0,0.1077,opponent_run_prevention_bucket=lt_40(+0.065) | home_away+l10_rpg_bucket=away__very_high_5_5_plus(+0.043),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,BAL,TOR,away,f5_total_4plus,1,12,0,0.5878,0,0.5878,team_strength_bucket=60_plus(+0.066) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.049) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,BAL,TOR,away,team_f5_runs_2plus,1,10,0,0.6528,0,0.6528,team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | offense_form_bucket=60_plus(+0.074) | tag_weak_leader_fade_watch=yes(+0.071) | opponent_strength_bucket=lt_40(+0.063),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,TOR,BAL,home,team_won,1,0,8,0,-0.5493,-0.5493,,team_strength_bucket=lt_40(-0.117) | team_strength_gap_bucket=minus_10_or_worse(-0.102) | offense_form_bucket=lt_40(-0.060) | l10_scored5_rate_bucket=low_lt_30(-0.057) | home_away+opponent_strength_bucket=home__60_plus(-0.056),chronological,2025
2025,778549,2025-03-28,BAL@TOR,TOR,BAL,home,team_runs_4plus,1,0,7,0,-0.4318,-0.4318,,team_strength_bucket=lt_40(-0.087) | team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.068) | home_away+opponent_strength_bucket=home__60_plus(-0.067) | offense_form_bucket=lt_40(-0.046),chronological,2025
2025,778549,2025-03-28,BAL@TOR,TOR,BAL,home,team_runs_5plus,1,10,5,0.422,-0.3078,0.1142,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_bucket=lt_40(-0.088) | team_strength_gap_bucket=minus_10_or_worse(-0.074) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.055) | offense_form_bucket=lt_40(-0.051) | l10_scored4_rate_bucket=low_lt_30(-0.040),chronological,2025
2025,778549,2025-03-28,BAL@TOR,TOR,BAL,home,f5_total_4plus,1,12,0,0.5945,0,0.5945,opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047),,chronological,2025
2025,778549,2025-03-28,BAL@TOR,TOR,BAL,home,team_f5_runs_2plus,1,0,7,0,-0.3541,-0.3541,,opponent_l10_allowed4_rate_bucket=low_lt_30(-0.062) | offense_form_bucket=lt_40(-0.055) | l10_scored4_rate_bucket=low_lt_30(-0.052) | team_strength_bucket=lt_40(-0.049) | home_away+opponent_strength_bucket=home__60_plus(-0.049),chronological,2025
2025,778549,2025-03-28,BAL@TOR,TOR,BAL,home,team_early_deficit_scored_next2,1,4,0,0.1895,0,0.1895,home_away+l10_rpg_bucket=home__low_lt_3_5(+0.056) | home_away+opponent_strength_bucket=home__60_plus(+0.051) | home_away=home(+0.042) | opponent_strength_bucket=60_plus(+0.041),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,PIT,MIA,away,team_won,1,0,7,0,-0.4374,-0.4374,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.082) | l10_scored5_rate_bucket=low_lt_30(-0.057) | opponent_strength_bucket=60_plus(-0.054) | home_away+opponent_strength_bucket=away__60_plus(-0.051),chronological,2025
2025,778548,2025-03-28,PIT@MIA,PIT,MIA,away,team_runs_4plus,1,1,3,0.0528,-0.2034,-0.1506,l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.053),l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.084) | team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_strength_bucket=60_plus(-0.041),chronological,2025
2025,778548,2025-03-28,PIT@MIA,PIT,MIA,away,team_runs_5plus,0,10,2,0.422,-0.1159,0.3061,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_gap_bucket=minus_10_or_worse(-0.074) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.042),chronological,2025
2025,778548,2025-03-28,PIT@MIA,PIT,MIA,away,f5_total_4plus,1,12,0,0.6432,0,0.6432,home_away+opponent_strength_bucket=away__60_plus(+0.096) | opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,team_won,0,6,1,0.4328,-0.0481,0.3847,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.113) | team_strength_gap_bucket=plus_10_plus(+0.100) | tag_live_rebound_watch=yes(+0.084) | team_strength_bucket=60_plus(+0.048) | l10_scored5_rate_bucket=very_high_75_plus(+0.045),starter_confidence=none(-0.048),chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,team_runs_4plus,0,6,0,0.4783,0,0.4783,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.115) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.087) | team_strength_bucket=60_plus(+0.078) | l10_scored5_rate_bucket=very_high_75_plus(+0.058),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,team_runs_5plus,0,12,0,0.7209,0,0.7209,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.114) | team_strength_gap_bucket=plus_10_plus(+0.094) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.068) | team_strength_bucket=60_plus(+0.063),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,game_total_9plus,0,2,0,0.1372,0,0.1372,opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.073) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.064),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,f5_total_4plus,1,12,0,0.6062,0,0.6062,team_strength_bucket=60_plus(+0.066) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.066) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.049) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,team_f5_runs_2plus,0,7,0,0.5551,0,0.5551,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.142) | team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.076) | l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.061),,chronological,2025
2025,778548,2025-03-28,PIT@MIA,MIA,PIT,home,team_early_deficit_scored_next2,0,5,0,0.2113,0,0.2113,tag_home_scoring_spot=yes(+0.045) | home_away+opponent_strength_bucket=home__45_50(+0.043) | home_away=home(+0.042) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.042) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.040),,chronological,2025
2025,778550,2025-03-28,BOS@TEX,BOS,TEX,away,team_won,0,7,1,0.4411,-0.0481,0.393,tag_weak_leader_fade_watch=yes(+0.101) | team_strength_gap_bucket=plus_10_plus(+0.100) | opponent_strength_bucket=40_45(+0.058) | team_strength_bucket=60_plus(+0.048) | l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__40_45(+0.048),starter_confidence=none(-0.048),chronological,2025
2025,778550,2025-03-28,BOS@TEX,BOS,TEX,away,team_runs_4plus,0,8,0,0.5041,0,0.5041,team_strength_gap_bucket=plus_10_plus(+0.087) | tag_weak_leader_fade_watch=yes(+0.078) | team_strength_bucket=60_plus(+0.078) | l10_scored5_rate_bucket=very_high_75_plus(+0.058) | l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.053),,chronological,2025
2025,778550,2025-03-28,BOS@TEX,BOS,TEX,away,team_runs_5plus,0,12,0,0.7847,0,0.7847,team_strength_gap_bucket=plus_10_plus(+0.094) | home_away+opponent_strength_bucket=away__40_45(+0.093) | tag_weak_leader_fade_watch=yes(+0.090) | l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__40_45(+0.078) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074),,chronological,2025
2025,778550,2025-03-28,BOS@TEX,BOS,TEX,away,f5_total_4plus,0,12,0,0.5961,0,0.5961,team_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.049) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778550,2025-03-28,BOS@TEX,BOS,TEX,away,team_f5_runs_2plus,0,7,0,0.4548,0,0.4548,team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | tag_weak_leader_fade_watch=yes(+0.071) | l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.061) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.059),,chronological,2025
2025,778550,2025-03-28,BOS@TEX,BOS,TEX,away,team_early_deficit_scored_next2,1,1,3,0.0404,-0.1593,-0.1189,opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.040),home_away+opponent_strength_bucket=away__40_45(-0.060) | home_away+l10_rpg_bucket=away__high_4_5_5_5(-0.057) | home_away=away(-0.042),chronological,2025
2025,778550,2025-03-28,BOS@TEX,TEX,BOS,home,team_won,1,0,8,0,-0.4895,-0.4895,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | offense_form_bucket=lt_40(-0.060) | team_strength_bucket=40_45(-0.058) | l10_scored5_rate_bucket=low_lt_30(-0.057) | home_away+opponent_strength_bucket=home__60_plus(-0.056),chronological,2025
2025,778550,2025-03-28,BOS@TEX,TEX,BOS,home,team_runs_4plus,1,0,6,0,-0.3451,-0.3451,,team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.068) | home_away+opponent_strength_bucket=home__60_plus(-0.067) | offense_form_bucket=lt_40(-0.046) | tag_low_run_environment_risk=yes(-0.045),chronological,2025
2025,778550,2025-03-28,BOS@TEX,TEX,BOS,home,team_runs_5plus,0,10,4,0.422,-0.2198,0.2022,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_gap_bucket=minus_10_or_worse(-0.074) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.055) | offense_form_bucket=lt_40(-0.051) | l10_scored4_rate_bucket=low_lt_30(-0.040),chronological,2025
